StockCode,week,units,revenue,avg_price,n_invoices
84029C,30/11/2009,47,188.34,4.007234043,13
84029C,07/12/2009,62,221.36,3.570322581,10
84029C,14/12/2009,82,299.68,3.654634146,19
84029C,21/12/2009,8,38.06,4.7575,4
84029C,04/01/2010,5,18.75,3.75,2
84029D,07/12/2009,1,3.75,3.75,1
84029D,21/12/2009,2,15.56,7.78,1
84029D,11/01/2010,28,85.8,3.064285714,3
84029D,18/01/2010,5,18.75,3.75,4
84029D,25/01/2010,10,37.5,3.75,2
84029D,01/02/2010,3,15.12,5.04,3
84029D,08/02/2010,2,7.5,3.75,1
84029E,30/11/2009,476,1503.52,3.158655462,39
84029E,07/12/2009,207,720.55,3.480917874,29
84029E,14/12/2009,449,1562.75,3.480512249,48
84029E,21/12/2009,60,206.75,3.445833333,6
84029E,04/01/2010,293,925.95,3.160238908,25
84029E,11/01/2010,307,999.97,3.25723127,31
84029E,18/01/2010,181,628.89,3.474530387,29
84029E,25/01/2010,194,700.71,3.611907216,39
84029E,01/02/2010,143,522.26,3.652167832,26
84029E,08/02/2010,113,387.36,3.427964602,17
84029E,15/02/2010,82,249.9,3.047560976,6
84029E,22/02/2010,27,85.92,3.182222222,4
84029E,01/03/2010,14,46.1,3.292857143,3
84029E,08/03/2010,42,149.91,3.569285714,7
84029E,15/03/2010,42,128.7,3.064285714,2
84029E,22/03/2010,28,85.8,3.064285714,2
84029E,29/03/2010,2,11.37,5.685,2
84029E,05/04/2010,1,3.75,3.75,1
84029E,12/04/2010,9,33.75,3.75,2
84029E,19/04/2010,29,93.42,3.22137931,3
84029E,26/04/2010,6,22.5,3.75,2
84029E,10/05/2010,49,145.35,2.966326531,3
84029E,17/05/2010,5,18.75,3.75,1
84029E,31/05/2010,2,11.37,5.685,2
84029E,07/06/2010,1,3.75,3.75,1
84029E,14/06/2010,6,22.5,3.75,3
84029E,21/06/2010,4,15,3.75,1
84029E,28/06/2010,4,15,3.75,1
84029E,05/07/2010,3,11.25,3.75,2
84029E,12/07/2010,5,22.62,4.524,2
84029E,19/07/2010,33,123.75,3.75,6
84029E,26/07/2010,129,387.75,3.005813953,5
84029E,02/08/2010,17,54.15,3.185294118,3
84029E,09/08/2010,14,52.5,3.75,2
84029E,16/08/2010,63,220.92,3.506666667,7
84029E,23/08/2010,8,33.87,4.23375,3
84029E,30/08/2010,5,22.62,4.524,4
84029E,06/09/2010,31,116.25,3.75,10
84029E,13/09/2010,118,425.22,3.603559322,21
84029E,20/09/2010,137,486.93,3.554233577,14
84029E,27/09/2010,169,704.26,4.167218935,26
84029E,04/10/2010,194,663.8,3.421649485,23
84029E,11/10/2010,143,510.28,3.568391608,19
84029E,18/10/2010,127,538.41,4.239448819,31
84029E,25/10/2010,232,1053.88,4.542586207,27
84029E,01/11/2010,237,843.72,3.56,29
84029E,08/11/2010,698,2238.01,3.206318052,36
84029E,15/11/2010,157,617.82,3.935159236,34
84029E,22/11/2010,334,1364.12,4.084191617,58
84029E,29/11/2010,1135,4499.76,3.964546256,61
84029E,06/12/2010,300,1298.96,4.329866667,47
84029G,30/11/2009,311,1125.34,3.618456592,35
84029G,07/12/2009,337,1217.94,3.614065282,35
84029G,14/12/2009,276,1047.64,3.795797101,43
84029G,21/12/2009,83,366.51,4.415783133,16
84029G,04/01/2010,120,424.08,3.534,13
84029G,11/01/2010,67,261.06,3.89641791,11
84029G,18/01/2010,94,354.57,3.772021277,15
84029G,25/01/2010,14,52.5,3.75,6
84029G,01/02/2010,35,134.22,3.834857143,9
84029G,08/02/2010,11,41.25,3.75,5
84029G,15/02/2010,30,111.6,3.72,3
84029G,22/02/2010,21,82.62,3.934285714,10
84029G,01/03/2010,16,75.48,4.7175,7
84029G,08/03/2010,26,88.86,3.417692308,2
84029G,15/03/2010,4,15,3.75,1
84029G,22/03/2010,13,60.36,4.643076923,6
84029G,29/03/2010,6,26.37,4.395,3
84029G,05/04/2010,7,33.99,4.855714286,3
84029G,12/04/2010,13,48.75,3.75,2
84029G,19/04/2010,3,15.12,5.04,2
84029G,03/05/2010,29,100.11,3.452068966,3
84029G,10/05/2010,1,7.62,7.62,1
84029G,17/05/2010,2,7.5,3.75,2
84029G,24/05/2010,1,3.75,3.75,1
84029G,31/05/2010,2,7.5,3.75,1
84029G,07/06/2010,7,26.25,3.75,2
84029G,14/06/2010,2,11.37,5.685,2
84029G,21/06/2010,5,18.75,3.75,2
84029G,28/06/2010,1,7.62,7.62,1
84029G,05/07/2010,31,107.61,3.471290323,4
84029G,19/07/2010,2,7.5,3.75,1
84029G,26/07/2010,76,259.08,3.408947368,2
84029G,02/08/2010,14,48.18,3.441428571,3
84029G,09/08/2010,2,7.5,3.75,1
84029G,16/08/2010,36,130.23,3.6175,4
84029G,23/08/2010,10,37.5,3.75,4
84029G,30/08/2010,9,37.62,4.18,4
84029G,06/09/2010,37,138.75,3.75,9
84029G,13/09/2010,58,208.86,3.601034483,11
84029G,20/09/2010,39,145.35,3.726923077,8
84029G,27/09/2010,104,372.27,3.579519231,15
84029G,04/10/2010,133,472.83,3.555112782,13
84029G,11/10/2010,31,123.99,3.999677419,13
84029G,18/10/2010,119,446.16,3.749243697,27
84029G,25/10/2010,105,426.78,4.064571429,18
84029G,01/11/2010,225,843.93,3.7508,28
84029G,08/11/2010,137,573.87,4.188832117,30
84029G,15/11/2010,212,876.99,4.136745283,42
84029G,22/11/2010,332,1312.23,3.9525,53
84029G,29/11/2010,563,2299.78,4.084866785,59
84029G,06/12/2010,208,1239.71,5.960144231,29
84029c,21/12/2009,1,7.78,7.78,1
84030B,08/02/2010,1,3.75,3.75,1
84030B,01/03/2010,4,15,3.75,2
84030C,30/11/2009,2,11.53,5.765,2
84030C,07/12/2009,3,11.25,3.75,2
84030C,21/12/2009,4,15,3.75,1
84030C,01/03/2010,12,45,3.75,1
84030E,30/11/2009,1,1.5,1.5,1
84030E,07/12/2009,4,17,4.25,2
84030E,14/12/2009,1,4.25,4.25,1
84030E,22/02/2010,8,34,4.25,3
84030E,01/03/2010,7,29.75,4.25,1
84030E,21/06/2010,2,8.5,4.25,1
84030E,12/07/2010,3,12.75,4.25,1
84030E,13/09/2010,26,114.72,4.412307692,7
84030E,20/09/2010,24,106.22,4.425833333,9
84030E,27/09/2010,39,165.75,4.25,11
84030E,04/10/2010,73,286.25,3.921232877,8
84030E,11/10/2010,9,50.91,5.656666667,5
84030E,18/10/2010,24,110.44,4.601666667,12
84030E,25/10/2010,42,182.72,4.35047619,15
84030E,01/11/2010,133,541.91,4.074511278,18
84030E,08/11/2010,23,97.75,4.25,14
84030E,15/11/2010,79,344.19,4.356835443,22
84030E,22/11/2010,125,501.91,4.01528,16
84030E,29/11/2010,66,281.16,4.26,15
84030E,06/12/2010,57,280.89,4.927894737,16
84030b,25/01/2010,1,8.46,8.46,1
84030c,30/11/2009,8,62.24,7.78,5
84030c,21/12/2009,18,140.04,7.78,3
84030c,15/02/2010,1,7.62,7.62,1
84030c,01/03/2010,5,38.1,7.62,4
84030e,27/09/2010,2,16.94,8.47,1
84030e,15/11/2010,4,33.88,8.47,2
84030e,22/11/2010,1,8.47,8.47,1
84030e,29/11/2010,9,76.23,8.47,2
84030e,06/12/2010,4,33.88,8.47,1
84031A,30/11/2009,93,323.89,3.482688172,9
84031A,07/12/2009,55,202.95,3.69,9
84031A,14/12/2009,40,149.2,3.73,11
84031A,21/12/2009,3,13.95,4.65,1
84031A,04/01/2010,27,60.75,2.25,2
84031A,11/01/2010,20,84.47,4.2235,9
84031A,18/01/2010,13,55.61,4.277692308,8
84031A,25/01/2010,1,4.65,4.65,1
84031A,01/02/2010,5,23.25,4.65,2
84031A,01/03/2010,24,72,3,1
84031A,08/03/2010,2,9.3,4.65,1
84031A,15/03/2010,1,4.65,4.65,1
84031A,22/03/2010,12,55.8,4.65,4
84031A,29/03/2010,1,4.65,4.65,1
84031A,05/04/2010,1,4.65,4.65,1
84031A,19/04/2010,3,13.95,4.65,1
84031A,26/04/2010,1,4.65,4.65,1
84031A,17/05/2010,1,4.65,4.65,1
84031A,24/05/2010,1,4.65,4.65,1
84031A,05/07/2010,3,13.95,4.65,1
84031A,26/07/2010,3,13.95,4.65,1
84031A,16/08/2010,3,13.95,4.65,1
84031A,06/09/2010,3,13.95,4.65,1
84031A,13/09/2010,3,13.95,4.65,2
84031A,20/09/2010,6,27.9,4.65,1
84031A,27/09/2010,13,65.12,5.009230769,4
84031A,04/10/2010,99,201.15,2.031818182,4
84031A,11/10/2010,12,59.15,4.929166667,6
84031A,18/10/2010,61,156.52,2.565901639,9
84031A,25/10/2010,33,106.45,3.225757576,6
84031A,01/11/2010,12,53.6,4.466666667,9
84031A,08/11/2010,18,112.87,6.270555556,8
84031A,15/11/2010,44,209.98,4.772272727,14
84031A,22/11/2010,42,215.84,5.139047619,14
84031A,29/11/2010,34,195.73,5.756764706,10
84031A,06/12/2010,29,173.63,5.987241379,8
84031B,30/11/2009,63,209.42,3.324126984,6
84031B,07/12/2009,45,144.45,3.21,5
84031B,14/12/2009,37,111.25,3.006756757,7
84031B,21/12/2009,24,46.8,1.95,1
84031B,04/01/2010,54,121.5,2.25,4
84031B,11/01/2010,17,72.9,4.288235294,12
84031B,18/01/2010,10,42.98,4.298,6
84031B,25/01/2010,1,4.65,4.65,1
84031B,01/02/2010,3,17.77,5.923333333,2
84031B,08/02/2010,2,9.3,4.65,1
84031B,15/02/2010,3,13.95,4.65,1
84031B,01/03/2010,25,76.65,3.066,2
84031B,08/03/2010,2,16.94,8.47,1
84031B,22/03/2010,7,32.55,4.65,2
84031B,29/03/2010,2,13.12,6.56,2
84031B,05/04/2010,1,4.65,4.65,1
84031B,03/05/2010,1,4.65,4.65,1
84031B,17/05/2010,5,23.25,4.65,3
84031B,24/05/2010,1,8.47,8.47,1
84031B,14/06/2010,4,18.6,4.65,2
84031B,13/09/2010,2,9.3,4.65,1
84031B,20/09/2010,1,8.47,8.47,1
84031B,27/09/2010,13,60.45,4.65,4
84031B,04/10/2010,73,144.61,1.980958904,4
84031B,11/10/2010,10,49.85,4.985,6
84031B,18/10/2010,30,74.26,2.475333333,6
84031B,25/10/2010,7,36.34,5.191428571,6
84031B,01/11/2010,9,40.09,4.454444444,6
84031B,08/11/2010,8,49.45,6.18125,6
84031B,15/11/2010,44,206.63,4.696136364,14
84031B,22/11/2010,26,118.53,4.558846154,10
84031B,29/11/2010,17,98.44,5.790588235,8
84031B,06/12/2010,17,98,5.764705882,8
84032A,30/11/2009,172,445.45,2.589825581,22
84032A,07/12/2009,95,225.23,2.370842105,20
84032A,14/12/2009,291,445.5,1.530927835,19
84032A,21/12/2009,19,93.13,4.901578947,6
84032A,04/01/2010,117,161.55,1.380769231,8
84032A,11/01/2010,88,230.72,2.621818182,24
84032A,18/01/2010,61,155.31,2.546065574,11
84032A,25/01/2010,44,115.4,2.622727273,6
84032A,01/02/2010,43,98.31,2.28627907,6
84032A,08/02/2010,9,29.51,3.278888889,3
84032A,15/02/2010,12,35.4,2.95,3
84032A,22/02/2010,1,2.95,2.95,1
84032A,01/03/2010,40,86.12,2.153,4
84032A,08/03/2010,7,18.25,2.607142857,2
84032A,15/03/2010,39,103.61,2.656666667,3
84032A,22/03/2010,13,38.35,2.95,3
84032A,29/03/2010,2,8.86,4.43,2
84032A,26/04/2010,1,2.95,2.95,1
84032A,03/05/2010,7,20.65,2.95,2
84032A,17/05/2010,8,23.6,2.95,3
84032A,31/05/2010,3,8.85,2.95,1
84032A,14/06/2010,1,2.95,2.95,1
84032A,21/06/2010,12,35.4,2.95,2
84032A,28/06/2010,7,23.61,3.372857143,2
84032A,19/07/2010,1,2.95,2.95,1
84032A,26/07/2010,8,23.6,2.95,3
84032A,02/08/2010,12,35.4,2.95,5
84032A,09/08/2010,2,5.9,2.95,1
84032A,16/08/2010,5,14.75,2.95,2
84032A,23/08/2010,8,23.6,2.95,2
84032A,30/08/2010,1,5.91,5.91,1
84032A,06/09/2010,10,29.5,2.95,4
84032A,13/09/2010,34,100.3,2.95,9
84032A,20/09/2010,18,53.1,2.95,6
84032A,27/09/2010,27,109.25,4.046296296,9
84032A,04/10/2010,389,563.01,1.447326478,16
84032A,11/10/2010,32,121.36,3.7925,12
84032A,18/10/2010,75,187.33,2.497733333,16
84032A,25/10/2010,188,337.99,1.797819149,17
84032A,01/11/2010,46,139.39,3.030217391,16
84032A,08/11/2010,80,314.51,3.931375,25
84032A,15/11/2010,108,447.34,4.142037037,20
84032A,22/11/2010,90,296.29,3.292111111,24
84032A,29/11/2010,87,318.04,3.655632184,18
84032A,06/12/2010,109,495.56,4.546422018,11
84032B,30/11/2009,104,251.09,2.414326923,17
84032B,07/12/2009,65,191.75,2.95,19
84032B,14/12/2009,306,486.66,1.590392157,20
84032B,21/12/2009,17,77.96,4.585882353,10
84032B,04/01/2010,91,192.85,2.119230769,8
84032B,11/01/2010,53,144.63,2.728867925,19
84032B,18/01/2010,53,135.23,2.551509434,10
84032B,25/01/2010,10,29.5,2.95,4
84032B,01/02/2010,38,80.6,2.121052632,4
84032B,08/02/2010,6,17.7,2.95,2
84032B,15/02/2010,7,20.65,2.95,2
84032B,22/02/2010,13,38.35,2.95,3
84032B,01/03/2010,44,92,2.090909091,3
84032B,08/03/2010,2,5.9,2.95,2
84032B,15/03/2010,2,5.9,2.95,1
84032B,22/03/2010,12,35.4,2.95,3
84032B,29/03/2010,1,2.95,2.95,1
84032B,05/04/2010,18,53.1,2.95,5
84032B,12/04/2010,1,2.95,2.95,1
84032B,19/04/2010,2,5.9,2.95,1
84032B,26/04/2010,1,2.95,2.95,1
84032B,10/05/2010,6,17.7,2.95,1
84032B,17/05/2010,79,204.25,2.585443038,3
84032B,24/05/2010,1,5.91,5.91,1
84032B,31/05/2010,1,2.95,2.95,1
84032B,07/06/2010,1,2.95,2.95,1
84032B,14/06/2010,2,5.9,2.95,2
84032B,21/06/2010,6,17.7,2.95,1
84032B,28/06/2010,6,17.7,2.95,1
84032B,19/07/2010,1,2.95,2.95,1
84032B,26/07/2010,2,5.9,2.95,2
84032B,02/08/2010,10,29.5,2.95,3
84032B,09/08/2010,5,14.75,2.95,2
84032B,16/08/2010,3,8.85,2.95,2
84032B,23/08/2010,17,50.15,2.95,4
84032B,30/08/2010,1,2.95,2.95,1
84032B,06/09/2010,10,29.5,2.95,4
84032B,13/09/2010,33,97.35,2.95,12
84032B,20/09/2010,17,50.15,2.95,5
84032B,27/09/2010,26,91.5,3.519230769,8
84032B,04/10/2010,382,529.7,1.386649215,13
84032B,11/10/2010,178,388.61,2.183202247,15
84032B,18/10/2010,93,159.92,1.719569892,12
84032B,25/10/2010,183,313.22,1.711584699,16
84032B,01/11/2010,98,229.13,2.338061224,18
84032B,08/11/2010,58,190.91,3.291551724,23
84032B,15/11/2010,77,274.01,3.558571429,24
84032B,22/11/2010,60,223.86,3.731,22
84032B,29/11/2010,262,829.65,3.166603053,24
84032B,06/12/2010,27,126.01,4.667037037,8
84078A,30/11/2009,13,497.62,38.27846154,2
84078A,07/12/2009,3,158.12,52.70666667,3
84078A,14/12/2009,5,199.75,39.95,4
84078A,21/12/2009,1,78.22,78.22,1
84078A,04/01/2010,9,314.55,34.95,2
84078A,11/01/2010,20,792.2,39.61,5
84078A,18/01/2010,5,216.35,43.27,2
84078A,25/01/2010,6,312.9,52.15,4
84078A,01/02/2010,10,354.5,35.45,3
84078A,08/02/2010,6,256.3,42.71666667,3
84078A,15/02/2010,3,119.85,39.95,2
84078A,22/02/2010,27,1198.25,44.37962963,5
84078A,01/03/2010,8,336.2,42.025,5
84078A,08/03/2010,10,472.7,47.27,3
84078A,15/03/2010,1,39.95,39.95,1
84078A,22/03/2010,16,672.4,42.025,9
84078A,29/03/2010,12,476,39.66666667,4
84078A,05/04/2010,9,438.49,48.72111111,5
84078A,12/04/2010,10,359.5,35.95,3
84078A,26/04/2010,8,279.6,34.95,2
84078A,03/05/2010,14,545.9,38.99285714,4
84078A,10/05/2010,3,156.45,52.15,3
84078A,17/05/2010,21,775.55,36.93095238,3
84078A,24/05/2010,9,412.75,45.86111111,5
84078A,31/05/2010,9,449.35,49.92777778,4
84078A,07/06/2010,4,233,58.25,3
84078A,14/06/2010,1,76.55,76.55,1
84078A,05/07/2010,170,5941.5,34.95,2
84078A,12/07/2010,28,978.6,34.95,4
84078A,19/07/2010,20,765.6,38.28,6
84078A,26/07/2010,2,79.9,39.95,1
84078A,02/08/2010,22,815.5,37.06818182,3
84078A,09/08/2010,5,199.75,39.95,3
84078A,23/08/2010,7,259.65,37.09285714,4
84078A,30/08/2010,3,119.85,39.95,3
84078A,06/09/2010,14,631.66,45.11857143,6
84078A,13/09/2010,52,1900.44,36.54692308,8
84078A,20/09/2010,4,198.96,49.74,4
84078A,27/09/2010,13,515.95,39.68846154,6
84078A,04/10/2010,31,1254.65,40.47258065,7
84078A,11/10/2010,18,639.1,35.50555556,3
84078A,18/10/2010,16,559.2,34.95,1
84078A,25/10/2010,7,259.65,37.09285714,4
84078A,01/11/2010,18,644.1,35.78333333,4
84078A,08/11/2010,15,595.85,39.72333333,6
84078A,15/11/2010,23,818.85,35.60217391,5
84078A,22/11/2010,1,39.95,39.95,1
84078A,29/11/2010,1,39.95,39.95,1
84078A,06/12/2010,1,76.55,76.55,1
84086B,10/05/2010,1,2.95,2.95,1
84086B,30/08/2010,1,2.95,2.95,1
84086B,18/10/2010,1,2.95,2.95,1
84086B,25/10/2010,2,5.9,2.95,1
84086B,08/11/2010,3,8.85,2.95,1
84086C,07/12/2009,1,4.3,4.3,1
84086C,14/12/2009,9,30.6,3.4,3
84086C,11/01/2010,1,4.3,4.3,1
84086C,01/02/2010,1,4.21,4.21,1
84086C,01/03/2010,6,17.7,2.95,1
84086C,08/03/2010,2,8.42,4.21,1
84086C,15/03/2010,1,4.21,4.21,1
84086C,19/04/2010,1,4.21,4.21,1
84086C,26/04/2010,1,2.95,2.95,1
84086C,10/05/2010,1,2.95,2.95,1
84086C,17/05/2010,7,21.91,3.13,2
84086C,24/05/2010,2,8.42,4.21,1
84086C,31/05/2010,3,10.11,3.37,2
84086C,05/07/2010,6,17.7,2.95,1
84086C,12/07/2010,1,2.95,2.95,1
84086C,19/07/2010,1,4.21,4.21,1
84086C,09/08/2010,6,17.7,2.95,1
84086C,06/09/2010,1,4.21,4.21,1
84086C,13/09/2010,3,8.85,2.95,2
84086C,04/10/2010,1,4.21,4.21,1
84086C,18/10/2010,1,2.95,2.95,1
84086C,25/10/2010,2,5.9,2.95,1
84086C,01/11/2010,3,12.63,4.21,2
84086C,08/11/2010,3,8.85,2.95,1
84086C,15/11/2010,1,4.21,4.21,1
84086C,22/11/2010,13,39.61,3.046923077,3
84086C,29/11/2010,3,12.63,4.21,3
84086C,06/12/2010,2,8.42,4.21,2
84201B,30/11/2009,3,0.57,0.19,1
84201B,10/05/2010,10,1.9,0.19,1
84201B,24/05/2010,6,1.14,0.19,1
84201B,23/08/2010,1,0.19,0.19,1
84201B,11/10/2010,5,0.95,0.19,1
84201B,18/10/2010,1,0.19,0.19,1
84201C,23/08/2010,5,0.95,0.19,2
84205C,01/03/2010,2,0.38,0.19,1
84206A,30/11/2009,1,0.19,0.19,1
84206A,25/01/2010,24,4.56,0.19,1
84206A,23/08/2010,19,3.61,0.19,2
84206A,18/10/2010,5,0.95,0.19,1
84206A,25/10/2010,6,1.14,0.19,1
84206B,23/08/2010,4,0.76,0.19,1
84206C,30/11/2009,1,0.19,0.19,1
84206C,17/05/2010,1,0.19,0.19,1
84247C,30/11/2009,2,5.9,2.95,2
84247C,07/12/2009,3,8.85,2.95,2
84247C,14/12/2009,12,35.4,2.95,4
84247C,05/04/2010,1,2.95,2.95,1
84247C,26/04/2010,6,17.7,2.95,1
84247C,27/09/2010,24,70.8,2.95,1
84247C,11/10/2010,12,35.4,2.95,1
84247C,18/10/2010,2,5.9,2.95,1
84247C,25/10/2010,1,2.95,2.95,1
84247C,01/11/2010,4,11.8,2.95,3
84247C,08/11/2010,2,5.9,2.95,2
84247C,15/11/2010,1,2.95,2.95,1
84247C,22/11/2010,1,2.95,2.95,1
84247C,29/11/2010,2,5.9,2.95,1
84247E,28/06/2010,30,88.5,2.95,2
84247E,23/08/2010,6,17.7,2.95,1
84247E,06/09/2010,2,5.9,2.95,1
84247E,13/09/2010,13,38.35,2.95,2
84247E,20/09/2010,3,8.85,2.95,3
84247E,27/09/2010,25,73.75,2.95,2
84247E,04/10/2010,17,53.11,3.124117647,6
84247E,11/10/2010,23,67.85,2.95,5
84247E,18/10/2010,2,5.9,2.95,1
84247E,25/10/2010,4,11.8,2.95,3
84247E,01/11/2010,64,169.6,2.65,5
84247E,08/11/2010,5,14.75,2.95,3
84247E,15/11/2010,8,23.6,2.95,6
84247E,22/11/2010,35,103.25,2.95,7
84247E,29/11/2010,2,5.9,2.95,1
84247E,06/12/2010,4,11.8,2.95,3
84247G,30/11/2009,36,15.12,0.42,2
84247G,07/12/2009,24,10.08,0.42,2
84247G,04/01/2010,36,15.12,0.42,3
84247G,11/01/2010,72,30.24,0.42,4
84247G,18/01/2010,50,21.84,0.4368,6
84247G,25/01/2010,25,10.93,0.4372,3
84247G,01/02/2010,132,55.44,0.42,6
84247G,08/02/2010,39,17.67,0.453076923,3
84247G,15/02/2010,24,10.08,0.42,2
84247G,22/02/2010,12,5.04,0.42,1
84247G,01/03/2010,24,10.08,0.42,2
84247G,08/03/2010,48,20.16,0.42,3
84247G,15/03/2010,2,1.7,0.85,1
84247G,22/03/2010,48,20.16,0.42,4
84247G,29/03/2010,12,5.04,0.42,1
84247G,05/04/2010,12,5.04,0.42,1
84247G,19/04/2010,1,0.42,0.42,1
84247G,26/04/2010,2,1.7,0.85,1
84247G,03/05/2010,60,25.2,0.42,5
84247G,17/05/2010,12,5.04,0.42,1
84247G,24/05/2010,24,10.08,0.42,2
84247G,07/06/2010,12,5.04,0.42,1
84247G,21/06/2010,12,5.04,0.42,1
84247G,28/06/2010,36,15.12,0.42,2
84247G,05/07/2010,12,5.04,0.42,1
84247G,12/07/2010,24,10.08,0.42,1
84247G,02/08/2010,84,30.24,0.36,1
84247G,23/08/2010,25,10.93,0.4372,2
84247G,30/08/2010,1,0.85,0.85,1
84247G,06/09/2010,12,5.04,0.42,1
84247G,20/09/2010,36,15.12,0.42,2
84247G,27/09/2010,12,5.04,0.42,1
84247G,04/10/2010,36,15.12,0.42,2
84247G,11/10/2010,12,5.04,0.42,1
84247G,25/10/2010,12,5.04,0.42,1
84247G,01/11/2010,48,20.16,0.42,2
84247G,08/11/2010,12,5.04,0.42,1
84247G,29/11/2010,72,30.24,0.42,3
84247G,06/12/2010,1,0.85,0.85,1
84247H,21/12/2009,6,17.7,2.95,1
84247H,11/01/2010,2,5.9,2.95,2
84247H,18/01/2010,6,17.7,2.95,1
84247H,25/01/2010,2,1.68,0.84,2
84247H,01/02/2010,1,2.95,2.95,1
84247H,08/02/2010,2,1.68,0.84,2
84247H,15/03/2010,1,2.95,2.95,1
84247H,22/03/2010,1,2.95,2.95,1
84247H,29/03/2010,3,2.52,0.84,2
84247H,12/04/2010,1,2.95,2.95,1
84247H,19/04/2010,12,35.4,2.95,1
84247H,03/05/2010,1,2.95,2.95,1
84247H,10/05/2010,1,2.95,2.95,1
84247H,07/06/2010,1,2.95,2.95,1
84247H,14/06/2010,2,5.9,2.95,2
84247J,30/11/2009,3,6.76,2.253333333,3
84247J,07/12/2009,2,1.72,0.86,2
84247J,14/12/2009,5,4.3,0.86,4
84247K,30/11/2009,5,14.75,2.95,2
84247K,07/12/2009,2,12.08,6.04,1
84247K,14/12/2009,9,29.64,3.293333333,4
84247K,21/12/2009,1,2.95,2.95,1
84247K,11/01/2010,1,2.95,2.95,1
84247K,08/02/2010,1,5.91,5.91,1
84247K,15/02/2010,1,2.95,2.95,1
84247K,05/04/2010,2,5.9,2.95,1
84247K,17/05/2010,1,2.95,2.95,1
84247K,28/06/2010,24,70.8,2.95,1
84247K,16/08/2010,2,5.9,2.95,1
84247K,06/09/2010,1,2.95,2.95,1
84247K,27/09/2010,1,2.95,2.95,1
84247K,25/10/2010,1,2.95,2.95,1
84247K,22/11/2010,1,2.95,2.95,1
84247K,29/11/2010,1,2.95,2.95,1
84247L,30/11/2009,38,16.84,0.443157895,3
84247L,07/12/2009,12,5.04,0.42,1
84247L,14/12/2009,36,15.12,0.42,3
84247L,04/01/2010,24,10.08,0.42,2
84247L,11/01/2010,46,23.52,0.511304348,6
84247L,18/01/2010,50,21.84,0.4368,5
84247L,01/02/2010,38,16.82,0.442631579,5
84247L,08/02/2010,39,17.67,0.453076923,4
84247L,15/02/2010,38,16.82,0.442631579,4
84247L,22/02/2010,24,10.08,0.42,2
84247L,01/03/2010,49,21.01,0.42877551,5
84247L,08/03/2010,73,31.09,0.425890411,7
84247L,22/03/2010,24,10.08,0.42,2
84247L,05/04/2010,73,31.09,0.425890411,5
84247L,19/04/2010,81,34.45,0.425308642,5
84247L,26/04/2010,13,5.89,0.453076923,2
84247L,03/05/2010,72,30.24,0.42,5
84247L,10/05/2010,13,5.89,0.453076923,2
84247L,17/05/2010,26,11.78,0.453076923,3
84247L,24/05/2010,12,5.04,0.42,1
84247L,07/06/2010,12,5.04,0.42,1
84247L,14/06/2010,12,5.04,0.42,1
84247L,28/06/2010,12,5.04,0.42,1
84247L,05/07/2010,12,5.04,0.42,1
84247L,19/07/2010,36,15.12,0.42,2
84247L,16/08/2010,24,10.08,0.42,2
84247L,23/08/2010,12,5.04,0.42,1
84247L,27/09/2010,12,5.04,0.42,1
84247L,04/10/2010,24,10.08,0.42,2
84247L,18/10/2010,24,10.08,0.42,1
84247L,25/10/2010,12,5.04,0.42,1
84247L,01/11/2010,24,10.08,0.42,2
84247L,08/11/2010,36,15.12,0.42,3
84247L,06/12/2010,12,5.04,0.42,1
84247N,11/01/2010,3,2.52,0.84,3
84247N,18/01/2010,3,8.85,2.95,2
84247N,01/02/2010,1,0.84,0.84,1
84247N,08/02/2010,2,1.68,0.84,2
84247N,15/02/2010,3,2.52,0.84,2
84247N,22/02/2010,2,3.79,1.895,2
84247N,01/03/2010,12,35.4,2.95,1
84247N,08/03/2010,2,1.68,0.84,2
84247N,29/03/2010,1,2.95,2.95,1
84247N,05/04/2010,23,61.52,2.674782609,4
84247N,19/04/2010,2,3.79,1.895,2
84247N,03/05/2010,1,2.95,2.95,1
84247N,10/05/2010,3,6.74,2.246666667,2
84247N,17/05/2010,12,35.4,2.95,1
84247N,14/06/2010,2,5.9,2.95,2
84247N,28/06/2010,2,5.9,2.95,1
84247N,26/07/2010,1,2.95,2.95,1
84247N,23/08/2010,12,35.4,2.95,1
84247N,06/09/2010,1,2.95,2.95,1
84247N,04/10/2010,1,2.95,2.95,1
84247N,11/10/2010,1,2.95,2.95,1
84247N,01/11/2010,1,2.95,2.95,1
84247N,29/11/2010,1,2.95,2.95,1
84247N,06/12/2010,1,2.95,2.95,1
84249A,01/02/2010,24,10.08,0.42,2
84249A,05/04/2010,12,5.04,0.42,1
84249A,19/04/2010,6,2.52,0.42,1
84249A,24/05/2010,24,10.08,0.42,2
84249A,07/06/2010,12,5.04,0.42,1
84249D,30/11/2009,36,15.12,0.42,3
84249D,04/01/2010,48,20.16,0.42,4
84249D,11/01/2010,55,26.06,0.473818182,8
84249D,18/01/2010,97,36.84,0.379793814,4
84249D,25/01/2010,14,6.74,0.481428571,2
84249D,01/02/2010,51,22.71,0.445294118,5
84249D,08/02/2010,61,26.05,0.42704918,5
84249D,15/02/2010,12,5.04,0.42,1
84249D,01/03/2010,24,10.08,0.42,2
84249D,08/03/2010,36,15.12,0.42,3
84249D,22/03/2010,48,20.16,0.42,2
84249D,29/03/2010,24,10.08,0.42,2
